2.841124534606933594e-01,1.927196979522705078e-01,2.077209949493408203e-01,2.690689563751220703e-01,3.800704717636108398e+00,2.767627954483032227e+00,4.624415373802185059e+01
2.214415073394775391e-01,2.239003181457519531e-01,2.949264049530029297e-01,3.413238525390625000e-01,5.178418159484863281e-01,2.522340059280395508e+00,4.015922498703002930e+01
3.112590312957763672e-01,1.766390800476074219e-01,1.718170642852783203e-01,3.096067905426025391e-01,5.703108310699462891e-01,2.845518827438354492e+00,2.670435070991516113e+01
1.899437904357910156e-01,2.011759281158447266e-01,2.237627506256103516e-01,3.035118579864501953e-01,7.012298107147216797e-01,2.499915122985839844e+00,2.828252816200256348e+01
1.922435760498046875e-01,2.308549880981445312e-01,2.198753356933593750e-01,3.943672180175781250e-01,6.394934654235839844e-01,3.220036029815673828e+00,6.775327467918395996e+01
1.899034976959228516e-01,2.393343448638916016e-01,2.403678894042968750e-01,3.137843608856201172e-01,4.310696125030517578e-01,3.056496858596801758e+00,2.691895079612731934e+01
2.060101032257080078e-01,1.817584037780761719e-01,3.016142845153808594e-01,2.626214027404785156e-01,5.061075687408447266e-01,3.239212036132812500e+00,3.019261002540588379e+01
2.264649868011474609e-01,2.086186408996582031e-01,1.944599151611328125e-01,2.287220954895019531e-01,8.232345581054687500e-01,8.808932065963745117e+00,2.697593402862548828e+01
1.723861694335937500e-01,2.594187259674072266e-01,2.260315418243408203e-01,3.434231281280517578e-01,5.826692581176757812e-01,2.550604820251464844e+00,3.313145637512207031e+01
2.582244873046875000e-01,1.635670661926269531e-01,1.970942020416259766e-01,2.769596576690673828e-01,5.459153652191162109e-01,4.636765956878662109e+00,2.598797821998596191e+01
2.103195190429687500e-01,2.543466091156005859e-01,2.635502815246582031e-01,2.586767673492431641e-01,5.142955780029296875e-01,3.286554574966430664e+00,2.294495940208435059e+01
2.273933887481689453e-01,1.828699111938476562e-01,2.153186798095703125e-01,2.798087596893310547e-01,4.615955352783203125e-01,2.686063766479492188e+00,3.020858669281005859e+01
2.685129642486572266e-01,2.157168388366699219e-01,2.089502811431884766e-01,2.933206558227539062e-01,5.913126468658447266e-01,3.567832231521606445e+00,2.846650552749633789e+01
1.858985424041748047e-01,1.914665699005126953e-01,2.470726966857910156e-01,3.221848011016845703e-01,4.758727550506591797e-01,8.453795194625854492e+00,3.733447599411010742e+01
1.837966442108154297e-01,2.327990531921386719e-01,1.835217475891113281e-01,2.793061733245849609e-01,5.450162887573242188e-01,2.765696048736572266e+00,4.309795761108398438e+01
2.095103263854980469e-01,2.122645378112792969e-01,2.077209949493408203e-01,2.847449779510498047e-01,6.075448989868164062e-01,2.799111604690551758e+00,2.748184323310852051e+01
1.872887611389160156e-01,2.275245189666748047e-01,1.961276531219482422e-01,2.978506088256835938e-01,4.930765628814697266e-01,2.973752498626708984e+00,3.120390248298645020e+01
1.995255947113037109e-01,2.303514480590820312e-01,2.911176681518554688e-01,2.402012348175048828e-01,4.656441211700439453e-01,2.978256702423095703e+00,2.647978758811950684e+01
1.795277595520019531e-01,2.164361476898193359e-01,2.358429431915283203e-01,3.548669815063476562e-01,4.781818389892578125e-01,3.150980949401855469e+00,3.065534329414367676e+01
1.917922496795654297e-01,2.623715400695800781e-01,2.832188606262207031e-01,2.792541980743408203e-01,5.183408260345458984e-01,2.666110515594482422e+00,2.474889302253723145e+01
1.731777191162109375e-01,2.578310966491699219e-01,2.366993427276611328e-01,2.909255027770996094e-01,4.979703426361083984e-01,9.796681642532348633e+00,3.586962461471557617e+01
3.129582405090332031e-01,2.219786643981933594e-01,4.342191219329833984e-01,2.652010917663574219e-01,4.778220653533935547e-01,3.073083162307739258e+00,2.978572607040405273e+01
2.082457542419433594e-01,2.097971439361572266e-01,1.932065486907958984e-01,2.770762443542480469e-01,6.927349567413330078e-01,2.850051879882812500e+00,2.587997221946716309e+01
1.949255466461181641e-01,2.610650062561035156e-01,3.151717185974121094e-01,3.838355541229248047e-01,4.572579860687255859e-01,3.205228090286254883e+00,2.547430276870727539e+01
2.112939357757568359e-01,3.036072254180908203e-01,2.567224502563476562e-01,3.578336238861083984e-01,5.596394538879394531e-01,2.486698150634765625e+00,3.371491408348083496e+01
2.256934642791748047e-01,1.994366645812988281e-01,2.950239181518554688e-01,2.698912620544433594e-01,4.678835868835449219e-01,3.185369491577148438e+00,3.803767609596252441e+01
1.880781650543212891e-01,1.874704360961914062e-01,1.860513687133789062e-01,3.410227298736572266e-01,4.829351902008056641e-01,2.506631851196289062e+00,2.863694214820861816e+01
2.002742290496826172e-01,2.533576488494873047e-01,1.816711425781250000e-01,3.851723670959472656e-01,4.191918373107910156e-01,2.445603847503662109e+00,2.729251837730407715e+01
1.749246120452880859e-01,2.227714061737060547e-01,2.532112598419189453e-01,2.796623706817626953e-01,4.584474563598632812e-01,3.001270294189453125e+00,2.444857454299926758e+01
1.650412082672119141e-01,2.187962532043457031e-01,2.342875003814697266e-01,2.726738452911376953e-01,4.830420017242431641e-01,2.810845136642456055e+00,3.028848552703857422e+01
